id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6,y
M1_D00663_13_00,M1,D00663,3,0,13:00,-7.6692,-9.9138,2.5893,1.5743,0.4443,1.219,11.5374
M1_D00663_13_30,M1,D00663,3,0,13:30,-6.1952,-8.9726,2.178,1.7076,0.4801,1.2033,13.155
M1_D00663_14_00,M1,D00663,3,0,14:00,-5.76,-8.013,2.2392,1.7084,0.2312,1.1422,12.2051
M1_D00663_14_30,M1,D00663,3,0,14:30,-4.3539,-6.502999999999999,2.1782,1.7415,0.1781,1.1578,11.8539
M1_D00663_15_00,M1,D00663,3,0,15:00,-3.3822,-5.7741,2.0562,0.6705,-0.4084,1.2645,11.4671
M1_D00663_15_30,M1,D00663,3,0,15:30,-2.3101,-4.5835,2.2392,0.2684,-1.0656,1.2335,11.3261
M1_D00663_16_00,M1,D00663,3,0,16:00,-0.3681,-2.594,2.2697,-0.134,-1.2787,1.0359,11.5721
M1_D00663_16_30,M1,D00663,3,0,16:30,2.9475,0.5869,2.6049,-0.4688,-1.7407,0.9599,12.0299
M1_D00663_17_00,M1,D00663,3,0,17:00,5.5255,2.6476,2.7567,-0.2679,-1.6878,0.9143,12.4163
M1_D00663_17_30,M1,D00663,3,0,17:30,6.6312,3.8383,2.6962,-1.0049,-2.0781,0.7312,13.0845
M1_D00663_18_00,M1,D00663,3,0,18:00,6.5644,4.175,2.4369,-1.3399,-2.4337,0.6704,12.5215
M1_D00663_18_30,M1,D00663,3,0,18:30,7.3349,4.7083,2.6653,-1.1385,-2.327,0.7465,12.5218
M1_D00663_19_00,M1,D00663,3,0,19:00,7.6363,5.0103,2.6651,-1.1724,-2.2738,0.6552,11.8887
M1_D00663_19_30,M1,D00663,3,0,19:30,7.4018,4.8506,2.4829,-1.3062,-2.3272,0.625,12.1702
M1_D00663_20_00,M1,D00663,3,0,20:00,6.8991,4.6021,2.3005,-1.3397,-2.3628,0.5786,12.065
M1_D00663_20_30,M1,D00663,3,0,20:30,6.4637,4.1046,2.1631,-1.3733,-2.3983,0.5944,11.9591
M1_D00663_21_00,M1,D00663,3,0,21:00,6.6314,4.2821,2.2241,-1.0045,-1.6340000000000001,0.7312,11.854000000000001
M1_D00663_21_30,M1,D00663,3,0,21:30,6.4302,4.3888,1.919,-0.7032,-1.7233,0.7161,11.7483
M1_D00663_22_00,M1,D00663,3,0,22:00,7.2677,4.7261,2.2995,-0.8706,-2.0963,0.8534,11.7127
M1_D00663_22_30,M1,D00663,3,0,22:30,8.0379,5.0645,2.3305,-0.1001,-1.7408,0.8685,10.9746
M1_D00663_23_00,M1,D00663,3,0,23:00,8.9088,6.4499,2.0715,0.2015,-1.4566,0.7924,10.5521
M1_D00663_23_30,M1,D00663,3,0,23:30,10.4828,8.9372,1.8276,1.1391,-0.3019,0.7462,10.0249
M1_D00664_00_00,M1,D00664,6,0,0:00,9.6787,7.8886,1.8432,1.8419999999999999,2.3809,-0.6394,14.5273
M1_D00664_00_30,M1,D00664,6,0,0:30,8.5068,6.7338,1.8127,1.4069,1.9723,-0.6547,14.5271
M1_D00664_01_00,M1,D00664,6,0,1:00,9.2431,7.3913,1.8887,1.7413,2.1504,-0.6547,14.421
M1_D00664_01_30,M1,D00664,6,0,1:30,8.7412,6.7876,1.7666,2.0428,1.9902,-0.6697,14.1046
M1_D00664_02_00,M1,D00664,6,0,2:00,9.1091,7.2855,1.6602,1.9095,2.168,-0.7006,14.0699
M1_D00664_02_30,M1,D00664,6,0,2:30,7.7031,6.2185,1.7369,1.2731,1.5813,-0.6853,14.0343
M1_D00664_03_00,M1,D00664,6,0,3:00,9.0089,6.7344,1.7819999999999998,1.4066,1.9725,-0.6853,13.7533
M1_D00664_03_30,M1,D00664,6,0,3:30,8.0717,6.4144,1.6147,1.5408,1.7594,-0.7457,13.7533
M1_D00664_04_00,M1,D00664,6,0,4:00,8.8075,6.841,1.7369999999999999,1.2063,1.6875,-0.7002,14.1049
M1_D00664_04_30,M1,D00664,6,0,4:30,8.6738,6.8408,2.1635,0.9717,1.4399,-0.6391,14.0345
M1_D00664_05_00,M1,D00664,6,0,5:00,9.8799,7.0538,2.7416,1.5413,1.5463,-0.5786,13.9992
M1_D00664_05_30,M1,D00664,6,0,5:30,8.5736,6.0056,2.7263,0.8044,1.3330000000000002,-0.6092,13.9994
M1_D00664_06_00,M1,D00664,6,0,6:00,9.4442,6.699,2.5587,1.1721,1.7591,-0.5632,14.4213
M1_D00664_06_30,M1,D00664,6,0,6:30,9.1094,7.0545,2.5891,2.1431,2.4877,-0.502,14.175
M1_D00664_07_00,M1,D00664,6,0,7:00,8.6742,5.7213,2.6964,2.6457,3.0207,-0.3502,14.6676
M1_D00664_07_30,M1,D00664,6,0,7:30,8.5738,5.7566,2.7874,2.3108,2.3986,-0.2894,14.492
M1_D00664_08_00,M1,D00664,6,0,8:00,3.1483,0.142,2.498,2.5453,2.7544,-0.3652,14.8433
M1_D00664_08_30,M1,D00664,6,0,8:30,1.3063,-1.0655,2.3151,2.21,2.7539999999999996,-0.4262,15.0542
M1_D00664_09_00,M1,D00664,6,0,9:00,2.713,-0.0531,2.3913,2.3443,2.4165,-0.3956,15.2656
M1_D00664_09_30,M1,D00664,6,0,9:30,1.5073,-1.2611,2.7264,2.21,2.399,-0.289,15.3711
M1_D00664_10_00,M1,D00664,6,0,10:00,1.8085,-0.8172,3.0612,2.177,2.3633,-0.4109,15.3364
M1_D00664_10_30,M1,D00664,6,0,10:30,-5.3248,-8.5283,3.2136,4.5548,4.6909,-0.32,15.5823
M1_D00664_11_00,M1,D00664,6,0,11:00,0.8039,-2.6112,3.0615,2.0427,2.5942,-0.3346,15.5465
M1_D00664_11_30,M1,D00664,6,0,11:30,-3.5827,-6.3609,2.6354,2.4115,2.7009,-0.4415,15.8285
M1_D00664_12_00,M1,D00664,6,0,12:00,-6.6979999999999995,-9.1851,2.4216,3.0819,3.3937,-0.5022,15.9336
M1_D00664_12_30,M1,D00664,6,0,12:30,1.072,-1.4213,2.3764,1.0389,1.5284,-0.4413,16.4261
M1_D00664_13_00,M1,D00664,6,0,13:00,-1.2052,-3.8731,2.5439,1.5741,1.9902,-0.3651,16.8487
M1_D00664_13_30,M1,D00664,6,0,13:30,-0.8702,-3.66,2.7105,1.942,2.1856,-0.2742,17.1645
M1_D00664_14_00,M1,D00664,6,0,14:00,-2.1765,-4.4236,2.6354,2.0766,2.6117,-0.2586,16.9893
M1_D00664_14_30,M1,D00664,6,0,14:30,0.8377,-2.0780000000000003,2.5434,1.976,2.2211,-0.3199,17.0592
M1_D00664_15_00,M1,D00664,6,0,15:00,-1.205,-3.553,2.4978,2.0428,2.1679,-0.3041,16.7076
M1_D00664_15_30,M1,D00664,6,0,15:30,1.2725,-0.675,2.1629,1.0052,1.5464,-0.4717,17.0241
M1_D00664_16_00,M1,D00664,6,0,16:00,1.8087,-0.2663,2.3458,0.9382,1.2618,-0.4867,17.6571
M1_D00664_16_30,M1,D00664,6,0,16:30,3.2154,0.6403,2.7113,0.7039,1.3148,-0.5481,17.7976
M1_D00664_17_00,M1,D00664,6,0,17:00,4.8564,2.0613,3.0611,0.5362,0.9062,-0.4109,17.8333
M1_D00664_17_30,M1,D00664,6,0,17:30,6.6647,3.5894,3.1832,0.3687,0.6752,-0.4255,17.9382
M1_D00664_18_00,M1,D00664,6,0,18:00,5.794,2.8251,3.0618,0.2346,0.6223,-0.4262,17.9032
M1_D00664_18_30,M1,D00664,6,0,18:30,5.9948,3.3584,2.6046,0.0337,0.4444,-0.5631,17.8682
M1_D00664_19_00,M1,D00664,6,0,19:00,6.4971,3.8025,2.6651,-0.2006,0.0534,-0.5633,17.5519
M1_D00664_19_30,M1,D00664,6,0,19:30,6.7986,3.998,2.7106,0.0339,0.3554,-0.5634,17.1653
M1_D00664_20_00,M1,D00664,6,0,20:00,7.3347,4.5663,2.9243,0.0673,0.4088,-0.5326,17.0947
M1_D00664_20_30,M1,D00664,6,0,20:30,7.4016,4.7086,2.6959,0.2346,0.6223,-0.5635,17.2353
M1_D00664_21_00,M1,D00664,6,0,21:00,7.2008,4.7795,2.483,0.9383,0.8889,-0.5939,17.0948
M1_D00664_21_30,M1,D00664,6,0,21:30,6.9663,4.7436,2.2845,0.9719,1.3861,-0.5938,17.0597
M1_D00664_22_00,M1,D00664,6,0,22:00,6.7319,4.1931,2.2088,0.9047,1.1019,-0.5937,17.3051
M1_D00664_22_30,M1,D00664,6,0,22:30,5.7601,3.5893,2.3,0.7372,1.0305,-0.5789,17.0942
M1_D00664_23_00,M1,D00664,6,0,23:00,6.6314,5.0281,2.0108,1.1391,1.2975,-0.6548,16.8133
M1_D00664_23_30,M1,D00664,6,0,23:30,8.1388,6.3788,1.9804,1.0724,1.3865,-0.6696,16.9887
M1_D00666_00_00,M1,D00666,9,0,0:00,12.827,8.4219,4.1121,5.7267,3.1809,1.4014,21.8782
M1_D00666_00_30,M1,D00666,9,0,0:30,11.9564,7.8176,4.0971,5.3249,3.3046,1.4012,21.8432
M1_D00666_01_00,M1,D00666,9,0,1:00,12.0232,7.747000000000001,4.0822,5.0574,3.3581,1.4469999999999998,21.8428
M1_D00666_01_30,M1,D00666,9,0,1:30,12.5255,8.1731,4.0364,5.6262,3.4119,1.3865,22.371
M1_D00666_02_00,M1,D00666,9,0,2:00,11.8217,7.9781,3.8989999999999996,5.7265,3.3937,1.4322,21.843000000000004
M1_D00666_02_30,M1,D00666,9,0,2:30,12.1232,8.1022,3.8532,5.6934,3.3051,1.3251,21.666999999999998
M1_D00666_03_00,M1,D00666,9,0,3:00,12.2239,7.8356,3.8531,5.459,3.5181,1.3715,21.3505
M1_D00666_03_30,M1,D00666,9,0,3:30,11.8223,7.5164,3.8838,4.8897,3.2338,1.3406,21.5974
M1_D00666_04_00,M1,D00666,9,0,4:00,11.5544,7.0006,4.0967,4.9233,2.5588,1.4016,21.6673
M1_D00666_04_30,M1,D00666,9,0,4:30,12.7933,7.925,4.1426,5.5928,3.3404,1.3102,21.6672
M1_D00666_05_00,M1,D00666,9,0,5:00,11.8221,7.2847,4.3557,4.4213,2.6655,1.3556,21.456
M1_D00666_05_30,M1,D00666,9,0,5:30,13.3628,8.0841,4.6453,5.0239,3.1626,1.3559,21.1044
M1_D00666_06_00,M1,D00666,9,0,6:00,13.5974,8.7243,5.0109,4.89,2.8255,1.5228,20.4714
M1_D00666_06_30,M1,D00666,9,0,6:30,13.3628,8.1378,4.9645,5.4589,3.3228,1.5836,20.8227
M1_D00666_07_00,M1,D00666,9,0,7:00,11.9564,7.2312,4.7979,5.5592,2.9854,1.6448,21.3151
M1_D00666_07_30,M1,D00666,9,0,7:30,12.1569,7.3915,4.7671,5.794,3.1987,1.7975,21.35
M1_D00666_08_00,M1,D00666,9,0,8:00,9.1428,6.6806,2.1782,4.3544,2.6479,1.2338,22.3703
M1_D00666_08_30,M1,D00666,9,0,8:30,9.0087,6.7166,2.3004,4.5554,2.9318,1.2792,23.2495
M1_D00666_09_00,M1,D00666,9,0,9:00,7.5022,4.9396,2.4976,4.1532,2.3095,1.3559,24.1648
M1_D00666_09_30,M1,D00666,9,0,9:30,7.5359,4.8507,2.7111,4.0193,2.292,1.2492,24.8678
M1_D00666_10_00,M1,D00666,9,0,10:00,8.9416,5.7748,2.8178,4.0528,2.3989,1.2032,26.0289
M1_D00666_10_30,M1,D00666,9,0,10:30,9.0758,6.1304,2.9396,4.1867,2.6295,1.0664,25.8178
M1_D00666_11_00,M1,D00666,9,0,11:00,7.67,5.2774,2.5895,3.4160000000000004,2.417,1.0659999999999998,25.7118
M1_D00666_11_30,M1,D00666,9,0,11:30,6.263,4.3892,2.2542,3.5165,2.0076,1.0513,25.7825
M1_D00666_12_00,M1,D00666,9,0,12:00,6.2292,3.6428,2.0257,3.1481,1.3148,0.9598,25.0789
M1_D00666_12_30,M1,D00666,9,0,12:30,6.095,3.7488,1.919,2.7797,1.7064,0.8988,25.0086
M1_D00666_13_00,M1,D00666,9,0,13:00,5.5926,3.5533,1.7977,3.2487,1.8656,0.8681,26.6974
M1_D00666_13_30,M1,D00666,9,0,13:30,5.3245,3.5181,1.7673,3.0145,1.5638,0.914,27.7518
M1_D00666_14_00,M1,D00666,9,0,14:00,5.9611,4.1577,1.8277,3.3494,2.2209,0.9293,28.0336
M1_D00666_14_30,M1,D00666,9,0,14:30,5.8943,3.8736,1.9494,3.2825,1.8478,1.0052,26.1343
M1_D00666_15_00,M1,D00666,9,0,15:00,5.8271,3.5894,1.9499,3.0478,1.6526,1.0511,25.9234
M1_D00666_15_30,M1,D00666,9,0,15:30,5.5592,3.5356,1.919,3.2487,2.1859,0.9143,26.3101
M1_D00666_16_00,M1,D00666,9,0,16:00,5.8273,3.8202,2.0719,3.1146,2.008,0.9142,26.9079
M1_D00666_16_30,M1,D00666,9,0,16:30,6.1955,4.0157,2.1934,3.0141,1.9721,0.8989,26.3455
M1_D00666_17_00,M1,D00666,9,0,17:00,6.3968,4.0513,2.3304,2.8804,1.7768,0.8221,25.3959
M1_D00666_17_30,M1,D00666,9,0,17:30,6.0616,3.8028,2.1931,2.5789,1.5639,0.7769,24.6216
M1_D00666_18_00,M1,D00666,9,0,18:00,5.9276,3.6073,2.2694,2.6460000000000004,1.564,0.8681,24.4106
M1_D00666_18_30,M1,D00666,9,0,18:30,6.2293,3.8379,2.345,2.6124,1.6526,0.8379,23.9534
M1_D00666_19_00,M1,D00666,9,0,19:00,6.6981,4.0691,2.5132,2.6456,1.5107,0.9294,23.1441
M1_D00666_19_30,M1,D00666,9,0,19:30,6.3965,4.1043,2.2691,2.8801,1.8303,0.7923,22.7926
M1_D00666_20_00,M1,D00666,9,0,20:00,5.8944,3.6784,2.1783,2.7125,1.5995,0.7925,22.265
M1_D00666_20_30,M1,D00666,9,0,20:30,5.4589,3.429,2.0257,2.5118,1.5818,0.7462,21.6672
M1_D00666_21_00,M1,D00666,9,0,21:00,7.2678,5.5437,1.8885,2.5788,2.2389,0.7765,21.351
M1_D00666_21_30,M1,D00666,9,0,21:30,7.9376,5.6684,1.8432,3.6171,1.9365,0.8072,21.3504
M1_D00666_22_00,M1,D00666,9,0,22:00,10.5163,8.4573,1.7668,4.1533,2.7367,0.8223,21.1044
M1_D00666_22_30,M1,D00666,9,0,22:30,13.6978,11.5847,1.7821,4.8896,3.0387,0.792,21.1042
M1_D00666_23_00,M1,D00666,9,0,23:00,13.3628,11.6557,1.6908,4.522,2.5768,0.8378,21.6323
M1_D00666_23_30,M1,D00666,9,0,23:30,12.2238,10.7675,1.5079,4.1199,2.3811,0.7922,21.8427
M1_D00668_00_00,M1,D00668,12,0,0:00,10.3487,6.2548,4.006,3.6172,1.8659,1.2031,13.5423
M1_D00668_00_30,M1,D00668,12,0,0:30,11.4541,6.8408,3.9603,3.617,1.9193,1.1883,13.2608
M1_D00668_01_00,M1,D00668,12,0,1:00,10.1142,6.272,3.8682,3.3828,1.7774,1.112,13.225
M1_D00668_01_30,M1,D00668,12,0,1:30,11.4541,7.2851,3.823,4.4211,2.5589,1.0819,13.1201
M1_D00668_02_00,M1,D00668,12,0,2:00,10.5831,7.1963,3.7774,3.8184,2.2038,1.0669,12.4162
M1_D00668_02_30,M1,D00668,12,0,2:30,11.3534,7.3384,3.7314,3.885,2.4342,1.0512,12.415999999999999
M1_D00668_03_00,M1,D00668,12,0,3:00,11.6211,7.5157,3.762,4.2204,2.2745,1.0815,12.4164
M1_D00668_03_30,M1,D00668,12,0,3:30,11.3201,7.3384,3.792,4.2539,2.9675,1.0971,12.0647
M1_D00668_04_00,M1,D00668,12,0,4:00,9.8798,6.0231,3.8379,3.6175,2.0259,1.2798,11.8535
M1_D00668_04_30,M1,D00668,12,0,4:30,11.2193,6.9298,4.066,3.8183,1.9722,1.2031,11.7481
M1_D00668_05_00,M1,D00668,12,0,5:00,12.4584,8.2085,4.2945,4.4211,2.4166,1.2643,11.8187
M1_D00668_05_30,M1,D00668,12,0,5:30,13.0947,8.0314,4.5387,4.1198,2.4168,1.3406,11.7128
M1_D00668_06_00,M1,D00668,12,0,6:00,12.5593,7.3737,4.8129,4.086,2.0256,1.295,11.4671
M1_D00668_06_30,M1,D00668,12,0,6:30,12.0568,6.8408,5.0714,3.3827,1.9547,1.2794,11.1855
M1_D00668_07_00,M1,D00668,12,0,7:00,13.4635,8.1733,5.2699,4.4212,2.2748,1.2339,11.1147
M1_D00668_07_30,M1,D00668,12,0,7:30,12.357999999999999,7.2318,5.4067,4.3205,2.2569,1.4321,10.7981
M1_D00668_08_00,M1,D00668,12,0,8:00,8.3394,5.8633,2.5131,3.5503,1.6175,0.8989,10.9742
M1_D00668_08_30,M1,D00668,12,0,8:30,8.1723,5.6329,2.5894,3.2489999999999997,2.0436,1.0209,10.9392
M1_D00668_09_00,M1,D00668,12,0,9:00,8.2056,5.5436,2.8024,3.6505,1.8833,1.0967,11.1854
M1_D00668_09_30,M1,D00668,12,0,9:30,8.7075,5.8278,2.7106,3.8181,2.2205,1.1576,11.4318
M1_D00668_10_00,M1,D00668,12,0,10:00,9.3101,6.6809,3.1678,3.6508,2.0432,1.1733,11.9238
M1_D00668_10_30,M1,D00668,12,0,10:30,10.8514,6.7341,3.6857,3.8854,1.8659,1.3253,13.155
M1_D00668_11_00,M1,D00668,12,0,11:00,9.9469,6.2721,3.7617,3.5169,1.5995,1.2187,12.4867
M1_D00668_11_30,M1,D00668,12,0,11:30,8.0041,5.189,3.0157,2.6794,1.0663,1.1275,12.2403
M1_D00668_12_00,M1,D00668,12,0,12:00,7.4686,4.1935,3.0460000000000003,2.1095,0.7113,0.9442,12.3812
M1_D00668_12_30,M1,D00668,12,0,12:30,7.2676,4.8507,2.7417,3.2486,1.5637,1.1117,12.8031
M1_D00668_13_00,M1,D00668,12,0,13:00,8.004,5.6148,2.772,2.7795,1.6351,1.0813,14.7028
M1_D00668_13_30,M1,D00668,12,0,13:30,8.4725,5.8459,2.544,3.3492,1.8301,1.0968,14.8787
M1_D00668_14_00,M1,D00668,12,0,14:00,7.6028,5.6146,2.0718,3.4498,2.0257,0.8839,14.4219
M1_D00668_14_30,M1,D00668,12,0,14:30,8.2721,6.2189,2.117,3.7511,2.3459,0.9596,13.683
M1_D00668_15_00,M1,D00668,12,0,15:00,7.3345,4.9216,2.1173,2.9135,1.2263,1.1122,13.4013
M1_D00668_15_30,M1,D00668,12,0,15:30,7.8038,5.3306,2.4068,3.048,1.6884,0.9751,13.7177
M1_D00668_16_00,M1,D00668,12,0,16:00,8.5396,5.5614,2.6654,3.182,1.7062,1.0513,13.3309
M1_D00668_16_30,M1,D00668,12,0,16:30,8.8413,5.8993,2.8944,2.5452,1.6349,0.9441,13.2959
M1_D00668_17_00,M1,D00668,12,0,17:00,8.6407,5.5971,2.9551,2.3442,1.0659999999999998,0.7769,13.8236
M1_D00668_17_30,M1,D00668,12,0,17:30,8.4397,5.3839999999999995,3.1374,2.0428,0.9061,0.8226,13.4719
M1_D00668_18_00,M1,D00668,12,0,18:00,8.7407,5.4366,3.4424,1.9422,0.7643,0.792,13.0853
M1_D00668_18_30,M1,D00668,12,0,18:30,8.2724,5.3128,3.0917,1.7412,0.7642,0.6856,13.2606
M1_D00668_19_00,M1,D00668,12,0,19:00,8.3055,5.2953,2.9852,1.6746,0.6576,0.6851,12.8738
M1_D00668_19_30,M1,D00668,12,0,19:30,7.6363,4.9574,2.8634,1.6740000000000002,0.6577,0.6857,12.5573
M1_D00668_20_00,M1,D00668,12,0,20:00,7.6029,4.833,2.7113,1.976,0.747,0.8377,12.2756
M1_D00668_20_30,M1,D00668,12,0,20:30,7.3014,4.4064,2.7569999999999997,1.6415,0.3203,0.8834,12.4515
M1_D00668_21_00,M1,D00668,12,0,21:00,8.1381,6.0052,2.406,1.4737,0.4977,0.7618,12.627
M1_D00668_21_30,M1,D00668,12,0,21:30,9.0421,6.8051,2.1023,2.4448,1.155,0.7007,11.9946
M1_D00668_22_00,M1,D00668,12,0,22:00,11.0851,9.2392,1.9195,4.32,3.0389,0.6554,11.8538
M1_D00668_22_30,M1,D00668,12,0,22:30,13.7314,11.8867,1.8430000000000002,5.225,3.8911,0.6551,11.9942
M1_D00668_23_00,M1,D00668,12,0,23:00,13.1953,11.6377,1.7516,5.0237,3.8202,0.6098,11.8189
M1_D00668_23_30,M1,D00668,12,0,23:30,13.1284,10.963,1.6295,4.7893,3.4827,0.5792,11.573
M1_D00669_00_00,M1,D00669,6,0,0:00,8.2386,5.7741,2.0868,1.5079,1.0845,-0.5328,18.115
M1_D00669_00_30,M1,D00669,6,0,0:30,7.5017,5.4902,2.0865,0.9382,1.3506,-0.5178,17.939
M1_D00669_01_00,M1,D00669,6,0,1:00,9.0421,7.0006,2.0413,2.2101,2.0971,-0.5326,17.0241
M1_D00669_01_30,M1,D00669,6,0,1:30,8.3729,5.7747,2.1479,1.4068,2.1498,-0.4866,17.1654
M1_D00669_02_00,M1,D00669,6,0,2:00,9.0087,6.8588,2.0257,1.976,2.274,-0.5025,16.9892
M1_D00669_02_30,M1,D00669,6,0,2:30,7.9708,5.8103,2.0565,1.5407,1.5637,-0.5024,17.4811
M1_D00669_03_00,M1,D00669,6,0,3:00,7.8373,5.6325,2.0107,1.3403,1.5102,-0.5479,16.6726
M1_D00669_03_30,M1,D00669,6,0,3:30,8.4061,6.2193,2.117,1.5743,1.7593,-0.5173,17.2003
M1_D00669_04_00,M1,D00669,6,0,4:00,8.0041,5.686,2.2544,1.7078,1.6705,-0.4562,17.13
M1_D00669_04_30,M1,D00669,6,0,4:30,8.1382,4.993,2.5284,1.0388,0.9065,-0.4413,17.1297
M1_D00669_05_00,M1,D00669,6,0,5:00,9.9469,6.4851,2.8785,1.2729,0.9955,-0.4716,16.461
M1_D00669_05_30,M1,D00669,6,0,5:30,8.1718,4.9395,3.0769,0.8043,1.0131,-0.4873,15.7228
M1_D00669_06_00,M1,D00669,6,0,6:00,7.3015,4.0157,2.9851,1.2398,1.4393,-0.3503,16.18
M1_D00669_06_30,M1,D00669,6,0,6:30,5.7938,2.7006,2.9249,1.5071,1.3864,-0.304,16.5673
M1_D00669_07_00,M1,D00669,6,0,7:00,5.0239,1.7947,3.1222,1.808,1.6705,-0.1828,16.4966
M1_D00669_07_30,M1,D00669,6,0,7:30,2.4453,-0.2841,2.9085,2.2439,2.0968,-0.3504,16.4619
M1_D00669_08_00,M1,D00669,6,0,8:00,-1.1049,-4.0335,2.924,2.5115,2.0258,-0.2282,16.6374
M1_D00669_08_30,M1,D00669,6,0,8:30,-2.6123,-5.7214,2.8937,2.5119,2.4166,-0.2283,16.6025
M1_D00669_09_00,M1,D00669,6,0,9:00,-1.3058,-4.85,2.9545,2.3779,2.2039,-0.1977,16.6722
M1_D00669_09_30,M1,D00669,6,0,9:30,-2.0094,-5.3481,3.1374,2.2771,2.5233,-0.3197,17.2701
M1_D00669_10_00,M1,D00669,6,0,10:00,-5.6256,-9.0433,3.3201,3.4499,3.7314,-0.3042,17.0594
M1_D00669_10_30,M1,D00669,6,0,10:30,-4.6881,-8.5108,3.4417,3.048,3.1098,-0.3504,17.2708
M1_D00669_11_00,M1,D00669,6,0,11:00,-7.0328,-10.6066,3.0009,2.6791,3.0563,-0.3046,17.1998
M1_D00669_11_30,M1,D00669,6,0,11:30,-7.066,-9.6829,2.8787,2.3442,2.2749,-0.3806,17.4463
M1_D00669_12_00,M1,D00669,6,0,12:00,-12.0227,-14.7822,2.6655,2.9137,3.0741,-0.3197,17.2002
M1_D00669_12_30,M1,D00669,6,0,12:30,-11.9556,-14.6047,2.7719,3.9522,3.3582,-0.2588,17.4811
M1_D00669_13_00,M1,D00669,6,0,13:00,-15.2713,-18.3533,2.5589,5.6599,5.4013,-0.304,17.7271
M1_D00669_13_30,M1,D00669,6,0,13:30,-13.4626,-16.5237,2.6192,5.3582,5.3484,-0.2432,18.3964
M1_D00669_14_00,M1,D00669,6,0,14:00,-12.1567,-15.1728,2.5891,5.4922,5.5973,-0.2284,19.0644
M1_D00669_14_30,M1,D00669,6,0,14:30,-8.9754,-11.993,2.4678,3.9524,3.9622,-0.3808,19.8032
M1_D00669_15_00,M1,D00669,6,0,15:00,-7.9708,-10.4826,2.3456,2.9808,3.1454,-0.4261,20.3305
M1_D00669_15_30,M1,D00669,6,0,15:30,-4.2862,-7.2137,2.483,2.0091,2.2031,-0.4107,20.0493
M1_D00669_16_00,M1,D00669,6,0,16:00,-3.0469999999999997,-5.9517,2.7417,1.4071,1.8482,-0.4106,20.0492
M1_D00669_16_30,M1,D00669,6,0,16:30,-1.4401,-4.1571,2.6348,1.4071,1.7948,-0.4719,19.6622
M1_D00669_17_00,M1,D00669,6,0,17:00,1.3733,-1.1012,2.6651,1.0724,1.5639,-0.5478,18.9944
M1_D00669_17_30,M1,D00669,6,0,17:30,4.0193,1.1727,3.0308,0.7707,1.2083,-0.3043,19.3807
M1_D00669_18_00,M1,D00669,6,0,18:00,5.6932,2.7188,2.9851,0.6702,0.9238,-0.3958,19.8033
M1_D00669_18_30,M1,D00669,6,0,18:30,6.0281,3.2336,2.742,0.4022,0.7285,-0.4719,18.7476
M1_D00669_19_00,M1,D00669,6,0,19:00,6.6646,3.7319,2.9093,0.3687,0.6043,-0.3501,18.4313
M1_D00669_19_30,M1,D00669,6,0,19:30,7.2343,4.1758,3.2291,0.3015,0.4797,-0.3501,17.8684
M1_D00669_20_00,M1,D00669,6,0,20:00,7.3682,4.3358,3.0158,0.4358,0.6758,-0.3958,17.6224
M1_D00669_20_30,M1,D00669,6,0,20:30,7.0665,4.0869,2.9546,0.2682,0.48,-0.3809,17.5167
M1_D00669_21_00,M1,D00669,6,0,21:00,6.7651,4.0333,3.0463,-0.0335,0.2307,-0.3653,17.1998
M1_D00669_21_30,M1,D00669,6,0,21:30,6.43,3.9984,2.5894,0.0004,0.5335,-0.4717,16.8488
M1_D00669_22_00,M1,D00669,6,0,22:00,6.7316,4.5489,2.3455,0.5365,0.5862,-0.5785,16.8134
M1_D00669_22_30,M1,D00669,6,0,22:30,7.402,4.602,2.5738,0.5029,0.5862,-0.4865,16.2507
M1_D00669_23_00,M1,D00669,6,0,23:00,7.8035,5.5435,2.5744,1.4409,0.8711,-0.4257,15.8631
M1_D00669_23_30,M1,D00669,6,0,23:30,8.9081,6.6279,2.224,1.0721,1.3688,-0.4867,15.7925
M1_D00671_00_00,M1,D00671,9,0,0:00,11.2196,9.3818,1.8127,1.1725,-0.1775,0.7009,8.9694
M1_D00671_00_30,M1,D00671,9,0,0:30,10.8178,8.6882,1.7056,0.9384,-0.5862,0.6099,9.0749
M1_D00671_01_00,M1,D00671,9,0,1:00,11.0859,9.1149,1.5837,0.7708,-0.3901,0.5639,9.2153
M1_D00671_01_30,M1,D00671,9,0,1:30,11.3869,9.4884,1.538,0.9049,-0.1775,0.5791,9.3563
M1_D00671_02_00,M1,D00671,9,0,2:00,10.0135,8.9371,1.5226,0.6034,-0.8527,0.5786,9.7084
M1_D00671_02_30,M1,D00671,9,0,2:30,10.4492,8.7419,1.4921,0.2014,-0.7638,0.5333,9.9195
M1_D00671_03_00,M1,D00671,9,0,3:00,10.4491,8.8661,1.5836,0.5026,-0.6927,0.6094,10.2359
M1_D00671_03_30,M1,D00671,9,0,3:30,10.5834,8.5287,1.6605,0.4021,-0.6039,0.6396,10.2357
M1_D00671_04_00,M1,D00671,9,0,4:00,10.9852,8.6888,1.7666,0.7371,-0.7993,0.7161,10.587
M1_D00671_04_30,M1,D00671,9,0,4:30,11.5875,9.488,1.9036,0.4359,-0.266,0.7162,10.7276
M1_D00671_05_00,M1,D00671,9,0,5:00,11.2869,8.9019,2.2238,0.10099999999999999,-0.7999,0.777,10.834000000000001
